"","row.identity","charge","type","frequency"
"1603","PC(18:2/18:2)","POS","H_M",1664719.125
"1604","PC(18:2/18:2)","POS","H_M",817835.375
"1605","PC(18:2/18:2)","POS","H_M",3241000.5
"1606","PC(18:2/18:2)","POS","H_M",1174954.375
"1607","PC(18:2/18:2)","POS","H_M",2050988.5
"1608","PC(18:2/18:2)","POS","H_M",867141.6875
"1609","PC(18:2/18:2)","POS","H_M",1111681.875
"1610","PC(18:2/18:2)","POS","C_O",5787016.5
"1611","PC(18:2/18:2)","POS","C_O",3903779.5
"1612","PC(18:2/18:2)","POS","C_O",11600000
"1613","PC(18:2/18:2)","POS","C_O",8246584
"1614","PC(18:2/18:2)","POS","C_O",7338560.5
"1615","PC(18:2/18:2)","POS","C_O",6007553.5
"1616","PC(18:2/18:2)","POS","H_O",5477220
"1617","PC(18:2/18:2)","POS","H_O",1553046.625
"1618","PC(18:2/18:2)","POS","H_O",4107514.5
"1619","PC(18:2/18:2)","POS","H_O",4064767.75
"1620","PC(18:2/18:2)","POS","H_O",4645027
"1621","PC(19:1/0:0)","POS","C_M",249949.2188
"1622","PC(19:1/0:0)","POS","C_M",85929.58594
"1623","PC(19:1/0:0)","POS","C_M",104018.4766
"1624","PC(19:1/0:0)","POS","C_M",90644.23438
"1625","PC(19:1/0:0)","POS","C_M",701510
"1626","PC(19:1/0:0)","POS","C_M",509638.2188
"1627","PC(19:1/0:0)","POS","H_M",97447.07813
"1628","PC(19:1/0:0)","POS","H_M",932230
"1629","PC(19:1/0:0)","POS","H_M",276396.4375
"1630","PC(19:1/0:0)","POS","H_M",99026.1875
"1631","PC(19:1/0:0)","POS","H_M",119768.6875
"1632","PC(19:1/0:0)","POS","H_M",690055.4375
"1633","PC(19:1/0:0)","POS","H_M",186363.8281
"1634","PC(19:1/0:0)","POS","H_M",128465.4531
"1635","PC(19:1/0:0)","POS","H_M",239660.6875
"1636","PC(19:1/0:0)","POS","H_M",163814.9688
"1637","PC(19:1/0:0)","POS","C_O",63732.625
"1638","PC(19:1/0:0)","POS","C_O",41839.79688
"1639","PC(19:1/0:0)","POS","C_O",43807.92578
"1640","PC(19:1/0:0)","POS","C_O",92439.125
"1641","PC(19:1/0:0)","POS","C_O",82563.78125
"1642","PC(19:1/0:0)","POS","C_O",154528.5313
"1643","PC(19:1/0:0)","POS","H_O",13896.49219
"1644","PC(19:1/0:0)","POS","H_O",19115.26758
"1645","PC(19:1/0:0)","POS","H_O",43232.71484
"1646","PC(19:1/0:0)","POS","H_O",27404.66992
"1647","PC(19:1/0:0)","POS","H_O",73089.29688
"1648","PC(19:1/19:1)","POS","C_M",38400000
"1649","PC(19:1/19:1)","POS","C_M",25500000
"1650","PC(19:1/19:1)","POS","C_M",36100000
"1651","PC(19:1/19:1)","POS","C_M",40700000
"1652","PC(19:1/19:1)","POS","C_M",5.7e+07
"1653","PC(19:1/19:1)","POS","C_M",36100000
"1654","PC(19:1/19:1)","POS","H_M",22100000
"1655","PC(19:1/19:1)","POS","H_M",42200000
"1656","PC(19:1/19:1)","POS","H_M",39100000
"1657","PC(19:1/19:1)","POS","H_M",31800000
"1658","PC(19:1/19:1)","POS","H_M",17300000
"1659","PC(19:1/19:1)","POS","H_M",5.8e+07
"1660","PC(19:1/19:1)","POS","H_M",38300000
"1661","PC(19:1/19:1)","POS","H_M",44500000
"1662","PC(19:1/19:1)","POS","H_M",1.7e+07
"1663","PC(19:1/19:1)","POS","H_M",4.6e+07
"1664","PC(19:1/19:1)","POS","C_O",25700000
"1665","PC(19:1/19:1)","POS","C_O",26700000
"1666","PC(19:1/19:1)","POS","C_O",30800000
"1667","PC(19:1/19:1)","POS","C_O",31800000
"1668","PC(19:1/19:1)","POS","C_O",22100000
"1669","PC(19:1/19:1)","POS","C_O",33200000
"1670","PC(19:1/19:1)","POS","H_O",26500000
"1671","PC(19:1/19:1)","POS","H_O",20400000
"1672","PC(19:1/19:1)","POS","H_O",34700000
"1673","PC(19:1/19:1)","POS","H_O",3.4e+07
"1674","PC(19:1/19:1)","POS","H_O",35100000
"1675","PC(20:4/20:4)","POS","C_M",159711.8125
"1676","PC(20:4/20:4)","POS","C_M",139195.4063
"1677","PC(20:4/20:4)","POS","C_M",116639.4141
"1678","PC(20:4/20:4)","POS","C_M",164504.8438
"1679","PC(20:4/20:4)","POS","C_M",393709.6563
"1680","PC(20:4/20:4)","POS","C_M",142787.7344
"1681","PC(20:4/20:4)","POS","H_M",131373.0313
"1682","PC(20:4/20:4)","POS","H_M",168474.0469
"1683","PC(20:4/20:4)","POS","H_M",138967.7188
"1684","PC(20:4/20:4)","POS","H_M",113738.6016
"1685","PC(20:4/20:4)","POS","H_M",87210.13281
"1686","PC(20:4/20:4)","POS","H_M",203668.5156
"1687","PC(20:4/20:4)","POS","H_M",169864.375
"1688","PC(20:4/20:4)","POS","H_M",300360.9688
"1689","PC(20:4/20:4)","POS","H_M",83916.14844
"1690","PC(20:4/20:4)","POS","H_M",200718.7813
"1691","PC(20:4/20:4)","POS","C_O",522052.4688
"1692","PC(20:4/20:4)","POS","C_O",157960
"1693","PC(20:4/20:4)","POS","C_O",753838.6875
"1694","PC(20:4/20:4)","POS","C_O",336554.9375
"1695","PC(20:4/20:4)","POS","C_O",595089.125
"1696","PC(20:4/20:4)","POS","C_O",483927.4063
"1697","PC(20:4/20:4)","POS","H_O",379094.0938
"1698","PC(20:4/20:4)","POS","H_O",95579.30469
"1699","PC(20:4/20:4)","POS","H_O",272549.75
"1700","PC(20:4/20:4)","POS","H_O",278461.0313
"1701","PC(20:4/20:4)","POS","H_O",338524.6875
"1702","TG(46:2)","POS","C_M",516163.0938
"1703","TG(46:2)","POS","C_M",821815.75
"1704","TG(46:2)","POS","C_M",885962.25
"1705","TG(46:2)","POS","C_M",800029.125
"1706","TG(46:2)","POS","C_M",902757.8125
"1707","TG(46:2)","POS","C_M",744006
"1708","TG(46:2)","POS","H_M",491645.5625
"1709","TG(46:2)","POS","H_M",683472.3125
"1710","TG(46:2)","POS","H_M",314650.1563
"1711","TG(46:2)","POS","H_M",365046.7188
"1712","TG(46:2)","POS","H_M",276885.7813
"1713","TG(46:2)","POS","H_M",632473.4375
"1714","TG(46:2)","POS","H_M",575521.3125
"1715","TG(46:2)","POS","H_M",543738.75
"1716","TG(46:2)","POS","H_M",467261.2188
"1717","TG(46:2)","POS","H_M",408666.875
"1718","TG(46:2)","POS","C_O",777259.75
"1719","TG(46:2)","POS","C_O",460715.375
"1720","TG(46:2)","POS","C_O",720916.1875
"1721","TG(46:2)","POS","C_O",731998
"1722","TG(46:2)","POS","C_O",760570.1875
"1723","TG(46:2)","POS","C_O",450169.0625
"1724","TG(46:2)","POS","H_O",735182.6875
"1725","TG(46:2)","POS","H_O",362244.3438
"1726","TG(46:2)","POS","H_O",730784.75
"1727","TG(46:2)","POS","H_O",429771.6875
"1728","TG(46:2)","POS","H_O",452306.3125
"1729","TG(46:3)","POS","C_M",159194.2344
"1730","TG(46:3)","POS","C_M",434033.7188
"1731","TG(46:3)","POS","C_M",705256.125
"1732","TG(46:3)","POS","C_M",477100.9688
"1733","TG(46:3)","POS","C_M",312354.3125
"1734","TG(46:3)","POS","C_M",445926.9063
"1735","TG(46:3)","POS","H_M",225630.4219
"1736","TG(46:3)","POS","H_M",259074.1094
"1737","TG(46:3)","POS","H_M",146431.2031
"1738","TG(46:3)","POS","H_M",166188.5625
"1739","TG(46:3)","POS","H_M",121750.4453
"1740","TG(46:3)","POS","H_M",316049.7813
"1741","TG(46:3)","POS","H_M",234265.7188
"1742","TG(46:3)","POS","H_M",261919.5625
"1743","TG(46:3)","POS","H_M",219986.875
"1744","TG(46:3)","POS","H_M",254295.6094
"1745","TG(46:3)","POS","C_O",275086.8438
"1746","TG(46:3)","POS","C_O",186002.875
"1747","TG(46:3)","POS","C_O",234774.0156
"1748","TG(46:3)","POS","C_O",302351.2188
"1749","TG(46:3)","POS","C_O",130576.2031
"1750","TG(46:3)","POS","C_O",130360.2344
"1751","TG(46:3)","POS","H_O",197394.2344
"1752","TG(46:3)","POS","H_O",162596.9375
"1753","TG(46:3)","POS","H_O",255821.8906
"1754","TG(46:3)","POS","H_O",130129.8438
"1755","TG(46:3)","POS","H_O",201126.0469
"1756","TG(47:1)","POS","C_M",252086.7344
"1757","TG(47:1)","POS","C_M",256816.2813
"1758","TG(47:1)","POS","C_M",366098.4375
"1759","TG(47:1)","POS","C_M",605531.25
"1760","TG(47:1)","POS","C_M",939333.75
"1761","TG(47:1)","POS","C_M",451449.1563
"1762","TG(47:1)","POS","H_M",405666.625
"1763","TG(47:1)","POS","H_M",435883.6875
"1764","TG(47:1)","POS","H_M",314549.1563
"1765","TG(47:1)","POS","H_M",269702.0313
"1766","TG(47:1)","POS","H_M",263160.5625
"1767","TG(47:1)","POS","H_M",549924.75
"1768","TG(47:1)","POS","H_M",459237.3438
"1769","TG(47:1)","POS","H_M",538520.8125
"1770","TG(47:1)","POS","H_M",401325.2188
"1771","TG(47:1)","POS","H_M",312778.7813
"1772","TG(47:1)","POS","C_O",296190.9688
"1773","TG(47:1)","POS","C_O",396757.2813
"1774","TG(47:1)","POS","C_O",372524.0313
"1775","TG(47:1)","POS","C_O",439623.4375
"1776","TG(47:1)","POS","C_O",641274.4375
"1777","TG(47:1)","POS","C_O",221638.6875
"1778","TG(47:1)","POS","H_O",477797.4063
"1779","TG(47:1)","POS","H_O",332154.4375
"1780","TG(47:1)","POS","H_O",387753.6563
"1781","TG(47:1)","POS","H_O",351914.9688
"1782","TG(47:1)","POS","H_O",343417.0313
"1783","TG(47:2)","POS","C_M",364574.625
"1784","TG(47:2)","POS","C_M",450308.2813
"1785","TG(47:2)","POS","C_M",938772.875
"1786","TG(47:2)","POS","C_M",817181.125
"1787","TG(47:2)","POS","C_M",1129122.5
"1788","TG(47:2)","POS","C_M",748449.0625
"1789","TG(47:2)","POS","H_M",742649.75
"1790","TG(47:2)","POS","H_M",760495.0625
"1791","TG(47:2)","POS","H_M",403418.1563
"1792","TG(47:2)","POS","H_M",570084.5
"1793","TG(47:2)","POS","H_M",383528.2813
"1794","TG(47:2)","POS","H_M",789820.375
"1795","TG(47:2)","POS","H_M",661913.3125
"1796","TG(47:2)","POS","H_M",720843.9375
"1797","TG(47:2)","POS","H_M",692677.625
"1798","TG(47:2)","POS","H_M",620791.75
"1799","TG(47:2)","POS","C_O",842787
"1800","TG(47:2)","POS","C_O",539314.6875
"1801","TG(47:2)","POS","C_O",798707.3125
"1802","TG(47:2)","POS","C_O",1089923
"1803","TG(47:2)","POS","C_O",1026457.5
"1804","TG(47:2)","POS","C_O",367603.8125
"1805","TG(47:2)","POS","H_O",930876.9375
"1806","TG(47:2)","POS","H_O",387481.375
"1807","TG(47:2)","POS","H_O",875390.3125
"1808","TG(47:2)","POS","H_O",618484.125
"1809","TG(47:2)","POS","H_O",501445.0938
"1810","TG(47:3)","POS","C_M",96039.35156
"1811","TG(47:3)","POS","C_M",184601.0938
"1812","TG(47:3)","POS","C_M",315986.625
"1813","TG(47:3)","POS","C_M",258086.7969
"1814","TG(47:3)","POS","C_M",272596.5
"1815","TG(47:3)","POS","C_M",307157.9063
"1816","TG(47:3)","POS","H_M",167969.0156
"1817","TG(47:3)","POS","H_M",231673.6719
"1818","TG(47:3)","POS","H_M",121372.6641
"1819","TG(47:3)","POS","H_M",136810.5625
"1820","TG(47:3)","POS","H_M",95059.22656
"1821","TG(47:3)","POS","H_M",253674.6406
"1822","TG(47:3)","POS","H_M",170442.75
"1823","TG(47:3)","POS","H_M",157942.8594
"1824","TG(47:3)","POS","H_M",186091.0469
"1825","TG(47:3)","POS","H_M",145989.3438
"1826","TG(47:3)","POS","C_O",266984.2188
"1827","TG(47:3)","POS","C_O",176986.8438
"1828","TG(47:3)","POS","C_O",242102.1406
"1829","TG(47:3)","POS","C_O",323961.125
"1830","TG(47:3)","POS","C_O",315504.25
"1831","TG(47:3)","POS","C_O",169548.8438
"1832","TG(47:3)","POS","H_O",270611.5313
"1833","TG(47:3)","POS","H_O",94740.21875
"1834","TG(47:3)","POS","H_O",275151.5313
"1835","TG(47:3)","POS","H_O",133737.5938
"1836","TG(47:3)","POS","H_O",164181.9844
"1837","TG(48:0)","POS","C_M",376163.7188
"1838","TG(48:0)","POS","C_M",425268.8438
"1839","TG(48:0)","POS","C_M",501971.5
"1840","TG(48:0)","POS","C_M",528876.875
"1841","TG(48:0)","POS","C_M",1625344.125
"1842","TG(48:0)","POS","C_M",669034.125
"1843","TG(48:0)","POS","H_M",701982.1875
"1844","TG(48:0)","POS","H_M",712219.25
"1845","TG(48:0)","POS","H_M",548388.8125
"1846","TG(48:0)","POS","H_M",450710.625
"1847","TG(48:0)","POS","H_M",666363.5625
"1848","TG(48:0)","POS","H_M",894036.8125
"1849","TG(48:0)","POS","H_M",454615.1875
"1850","TG(48:0)","POS","H_M",475337.7813
"1851","TG(48:0)","POS","H_M",376261.5625
"1852","TG(48:0)","POS","H_M",482725.9688
"1853","TG(48:0)","POS","C_O",448973.4063
"1854","TG(48:0)","POS","C_O",275515.0313
"1855","TG(48:0)","POS","C_O",549271.0625
"1856","TG(48:0)","POS","C_O",697349.375
"1857","TG(48:0)","POS","C_O",553099.25
"1858","TG(48:0)","POS","C_O",176392.9531
"1859","TG(48:0)","POS","H_O",542004.5
"1860","TG(48:0)","POS","H_O",335930.5
"1861","TG(48:0)","POS","H_O",365435.5313
"1862","TG(48:0)","POS","H_O",443364.8438
"1863","TG(48:0)","POS","H_O",342280.1875
"1864","TG(48:1)","POS","C_M",2796699.75
"1865","TG(48:1)","POS","C_M",3349523.25
"1866","TG(48:1)","POS","C_M",2305825.25
"1867","TG(48:1)","POS","C_M",2950779.75
"1868","TG(48:1)","POS","C_M",4679440
"1869","TG(48:1)","POS","C_M",2125535
"1870","TG(48:1)","POS","H_M",2649268
"1871","TG(48:1)","POS","H_M",2139368
"1872","TG(48:1)","POS","H_M",1969706.875
"1873","TG(48:1)","POS","H_M",1617029.75
"1874","TG(48:1)","POS","H_M",1997645.625
"1875","TG(48:1)","POS","H_M",1873165.375
"1876","TG(48:1)","POS","H_M",2455199.5
"1877","TG(48:1)","POS","H_M",1784647.25
"1878","TG(48:1)","POS","H_M",1706389.375
"1879","TG(48:1)","POS","H_M",1237638.625
"1880","TG(48:1)","POS","C_O",2371441.5
"1881","TG(48:1)","POS","C_O",1687553.375
"1882","TG(48:1)","POS","C_O",3611761.25
"1883","TG(48:1)","POS","C_O",2659454.75
"1884","TG(48:1)","POS","C_O",2141004.75
"1885","TG(48:1)","POS","C_O",1621381.375
"1886","TG(48:1)","POS","H_O",2803463
"1887","TG(48:1)","POS","H_O",1425468
"1888","TG(48:1)","POS","H_O",3154646
"1889","TG(48:1)","POS","H_O",1078640.25
"1890","TG(48:1)","POS","H_O",2032564.5
"1891","TG(48:2)","POS","C_M",4785168
"1892","TG(48:2)","POS","C_M",11300000
"1893","TG(48:2)","POS","C_M",5601660
"1894","TG(48:2)","POS","C_M",5530543
"1895","TG(48:2)","POS","C_M",4763574
"1896","TG(48:2)","POS","C_M",4187452.5
"1897","TG(48:2)","POS","H_M",5486701
"1898","TG(48:2)","POS","H_M",16700000
"1899","TG(48:2)","POS","H_M",2231211.75
"1900","TG(48:2)","POS","H_M",4579038
"1901","TG(48:2)","POS","H_M",6153248
"1902","TG(48:2)","POS","H_M",2848664.25
"1903","TG(48:2)","POS","H_M",3496161.75
"1904","TG(48:2)","POS","H_M",2193055.75
"1905","TG(48:2)","POS","H_M",3198789.25
"1906","TG(48:2)","POS","H_M",2290864.25
"1907","TG(48:2)","POS","C_O",4361434.5
"1908","TG(48:2)","POS","C_O",5590887.5
"1909","TG(48:2)","POS","C_O",6773678.5
"1910","TG(48:2)","POS","C_O",4981108
"1911","TG(48:2)","POS","C_O",3504248.75
"1912","TG(48:2)","POS","C_O",2611310.25
"1913","TG(48:2)","POS","H_O",5325321.5
"1914","TG(48:2)","POS","H_O",2509958.75
"1915","TG(48:2)","POS","H_O",6344133
"1916","TG(48:2)","POS","H_O",1831306.75
"1917","TG(48:2)","POS","H_O",4501156
"1918","TG(48:3)","POS","C_M",1972581.5
"1919","TG(48:3)","POS","C_M",6077426
"1920","TG(48:3)","POS","C_M",5352113
"1921","TG(48:3)","POS","C_M",4686346
"1922","TG(48:3)","POS","C_M",2915847.75
"1923","TG(48:3)","POS","C_M",3378352.75
"1924","TG(48:3)","POS","H_M",3672575.25
"1925","TG(48:3)","POS","H_M",11300000
"1926","TG(48:3)","POS","H_M",1243264.625
"1927","TG(48:3)","POS","H_M",4208620
"1928","TG(48:3)","POS","H_M",3351220.25
"1929","TG(48:3)","POS","H_M",3597509.5
"1930","TG(48:3)","POS","H_M",3000507
"1931","TG(48:3)","POS","H_M",2200810.5
"1932","TG(48:3)","POS","H_M",2999885.25
"1933","TG(48:3)","POS","H_M",2127299
"1934","TG(48:3)","POS","C_O",3968230.75
"1935","TG(48:3)","POS","C_O",5737350.5
"1936","TG(48:3)","POS","C_O",3528615
"1937","TG(48:3)","POS","C_O",6412046.5
"1938","TG(48:3)","POS","C_O",2466965
"1939","TG(48:3)","POS","C_O",1809522
"1940","TG(48:3)","POS","H_O",3536885
"1941","TG(48:3)","POS","H_O",2763569.5
"1942","TG(48:3)","POS","H_O",3706864.25
"1943","TG(48:3)","POS","H_O",1954718.375
"1944","TG(48:3)","POS","H_O",3098470.25
"1945","TG(49:1)","POS","C_M",351708.8438
"1946","TG(49:1)","POS","C_M",333590
"1947","TG(49:1)","POS","C_M",454793.5938
"1948","TG(49:1)","POS","C_M",1616118.375
"1949","TG(49:1)","POS","C_M",960795.0625
"1950","TG(49:1)","POS","C_M",567163.75
"1951","TG(49:1)","POS","H_M",482391.0625
"1952","TG(49:1)","POS","H_M",595972.6875
"1953","TG(49:1)","POS","H_M",371355.625
"1954","TG(49:1)","POS","H_M",356276
"1955","TG(49:1)","POS","H_M",386173.625
"1956","TG(49:1)","POS","H_M",572764.5
"1957","TG(49:1)","POS","H_M",481493.4063
"1958","TG(49:1)","POS","H_M",672371.625
"1959","TG(49:1)","POS","H_M",513555
"1960","TG(49:1)","POS","H_M",408007.2188
"1961","TG(49:1)","POS","C_O",328137.9375
"1962","TG(49:1)","POS","C_O",501318.3125
"1963","TG(49:1)","POS","C_O",400644.8438
"1964","TG(49:1)","POS","C_O",531660.75
"1965","TG(49:1)","POS","C_O",768146.1875
"1966","TG(49:1)","POS","C_O",325196.5938
"1967","TG(49:1)","POS","H_O",589081.8125
"1968","TG(49:1)","POS","H_O",460963.3438
"1969","TG(49:1)","POS","H_O",437704.125
"1970","TG(49:1)","POS","H_O",488870.875
"1971","TG(49:1)","POS","H_O",397264.9063
"1972","TG(49:2)","POS","C_M",334048.875
"1973","TG(49:2)","POS","C_M",395606.25
"1974","TG(49:2)","POS","C_M",861148.125
"1975","TG(49:2)","POS","C_M",858931.625
"1976","TG(49:2)","POS","C_M",1433730.875
"1977","TG(49:2)","POS","C_M",544054.875
"1978","TG(49:2)","POS","H_M",1058490
"1979","TG(49:2)","POS","H_M",868316.4375
"1980","TG(49:2)","POS","H_M",566423.1875
"1981","TG(49:2)","POS","H_M",752889.25
"1982","TG(49:2)","POS","H_M",465226.0625
"1983","TG(49:2)","POS","H_M",851297.25
"1984","TG(49:2)","POS","H_M",683211.625
"1985","TG(49:2)","POS","H_M",718162.375
"1986","TG(49:2)","POS","H_M",824633.6875
"1987","TG(49:2)","POS","H_M",685254.9375
"1988","TG(49:2)","POS","C_O",622720.375
"1989","TG(49:2)","POS","C_O",415874.9375
"1990","TG(49:2)","POS","C_O",495627.75
"1991","TG(49:2)","POS","C_O",712896.5
"1992","TG(49:2)","POS","C_O",688181.0625
"1993","TG(49:2)","POS","C_O",424942.9688
"1994","TG(49:2)","POS","H_O",873240.5
"1995","TG(49:2)","POS","H_O",400223.8438
"1996","TG(49:2)","POS","H_O",789126.75
"1997","TG(49:2)","POS","H_O",851879.3125
"1998","TG(49:2)","POS","H_O",621888.375
"1999","TG(50:1)","POS","C_M",637605.125
"2000","TG(50:1)","POS","C_M",696763.0625
"2001","TG(50:1)","POS","C_M",760491.75
"2002","TG(50:1)","POS","C_M",2704878.75
"2003","TG(50:1)","POS","C_M",1701464
"2004","TG(50:1)","POS","C_M",1552820.75
"2005","TG(50:1)","POS","H_M",907911.5
"2006","TG(50:1)","POS","H_M",1476702
"2007","TG(50:1)","POS","H_M",643591.9375
"2008","TG(50:1)","POS","H_M",676224.6875
"2009","TG(50:1)","POS","H_M",1093425.625
"2010","TG(50:1)","POS","H_M",693947.75
"2011","TG(50:1)","POS","H_M",723589.0625
"2012","TG(50:1)","POS","H_M",1437473.75
"2013","TG(50:1)","POS","H_M",574456.25
"2014","TG(50:1)","POS","H_M",639250.5
"2015","TG(50:1)","POS","C_O",563739.6875
"2016","TG(50:1)","POS","C_O",1321694
"2017","TG(50:1)","POS","C_O",955709.75
"2018","TG(50:1)","POS","C_O",1079252.375
"2019","TG(50:1)","POS","C_O",953975.8125
"2020","TG(50:1)","POS","C_O",351562.6875
"2021","TG(50:1)","POS","H_O",776708.4375
"2022","TG(50:1)","POS","H_O",816492.5625
"2023","TG(50:1)","POS","H_O",1092211.5
"2024","TG(50:1)","POS","H_O",952612.5
"2025","TG(50:1)","POS","H_O",938795.75
"2026","TG(50:2)","POS","C_M",3580471
"2027","TG(50:2)","POS","C_M",5350877
"2028","TG(50:2)","POS","C_M",3764576.5
"2029","TG(50:2)","POS","C_M",7759045
"2030","TG(50:2)","POS","C_M",4185281
"2031","TG(50:2)","POS","C_M",3665669.5
"2032","TG(50:2)","POS","H_M",1800414.25
"2033","TG(50:2)","POS","H_M",9121460
"2034","TG(50:2)","POS","H_M",1852474.5
"2035","TG(50:2)","POS","H_M",2564147
"2036","TG(50:2)","POS","H_M",3183069.75
"2037","TG(50:2)","POS","H_M",3086260
"2038","TG(50:2)","POS","H_M",2484282.25
"2039","TG(50:2)","POS","H_M",3154495.25
"2040","TG(50:2)","POS","H_M",2899442.25
"2041","TG(50:2)","POS","H_M",2401154.25
"2042","TG(50:2)","POS","C_O",2035937.75
"2043","TG(50:2)","POS","C_O",4269993.5
"2044","TG(50:2)","POS","C_O",3034587.5
"2045","TG(50:2)","POS","C_O",2445575.75
"2046","TG(50:2)","POS","C_O",2394132.75
"2047","TG(50:2)","POS","C_O",1597102.375
"2048","TG(50:2)","POS","H_O",2578737.75
"2049","TG(50:2)","POS","H_O",2448740.25
"2050","TG(50:2)","POS","H_O",3471933
"2051","TG(50:2)","POS","H_O",2831506.25
"2052","TG(50:2)","POS","H_O",2903498.25
"2053","TG(50:3)","POS","C_M",3000870
"2054","TG(50:3)","POS","C_M",4181662
"2055","TG(50:3)","POS","C_M",3229440.75
"2056","TG(50:3)","POS","C_M",7073091
"2057","TG(50:3)","POS","C_M",2301910.5
"2058","TG(50:3)","POS","C_M",4718459
"2059","TG(50:3)","POS","H_M",1174624.375
"2060","TG(50:3)","POS","H_M",6086957
"2061","TG(50:3)","POS","H_M",1289504.625
"2062","TG(50:3)","POS","H_M",2378345
"2063","TG(50:3)","POS","H_M",1556146.125
"2064","TG(50:3)","POS","H_M",4110492
"2065","TG(50:3)","POS","H_M",2232121.25
"2066","TG(50:3)","POS","H_M",2048886.125
"2067","TG(50:3)","POS","H_M",1911980.75
"2068","TG(50:3)","POS","H_M",2505052.5
"2069","TG(50:3)","POS","C_O",1513769
"2070","TG(50:3)","POS","C_O",4584032.5
"2071","TG(50:3)","POS","C_O",2176130.25
"2072","TG(50:3)","POS","C_O",2293044.25
"2073","TG(50:3)","POS","C_O",1339177.625
"2074","TG(50:3)","POS","C_O",1260266.75
"2075","TG(50:3)","POS","H_O",2544290.25
"2076","TG(50:3)","POS","H_O",2047087.125
"2077","TG(50:3)","POS","H_O",2110168.5
"2078","TG(50:3)","POS","H_O",2006494.5
"2079","TG(50:3)","POS","H_O",1835459.375
"2080","TG(50:4)","POS","C_M",705313.4375
"2081","TG(50:4)","POS","C_M",673559.4375
"2082","TG(50:4)","POS","C_M",628366.0625
"2083","TG(50:4)","POS","C_M",1369927.625
"2084","TG(50:4)","POS","C_M",707216.1875
"2085","TG(50:4)","POS","C_M",1625872.5
"2086","TG(50:4)","POS","H_M",354015.4688
"2087","TG(50:4)","POS","H_M",2031100
"2088","TG(50:4)","POS","H_M",292683.1875
"2089","TG(50:4)","POS","H_M",435764.4688
"2090","TG(50:4)","POS","H_M",380227.0625
"2091","TG(50:4)","POS","H_M",801682.3125
"2092","TG(50:4)","POS","H_M",518463.9375
"2093","TG(50:4)","POS","H_M",652574.0625
"2094","TG(50:4)","POS","H_M",519632.6875
"2095","TG(50:4)","POS","H_M",506947.25
"2096","TG(50:4)","POS","C_O",384278.6563
"2097","TG(50:4)","POS","C_O",1151467.125
"2098","TG(50:4)","POS","C_O",482469.25
"2099","TG(50:4)","POS","C_O",435043.2188
"2100","TG(50:4)","POS","C_O",352142.9375
"2101","TG(50:4)","POS","C_O",291332.9375
"2102","TG(50:4)","POS","H_O",746776.25
"2103","TG(50:4)","POS","H_O",532294.3125
"2104","TG(50:4)","POS","H_O",442798.1563
"2105","TG(50:4)","POS","H_O",303822.6563
"2106","TG(50:4)","POS","H_O",312601.2813
"2107","TG(51:1)","POS","C_M",312992.0313
"2108","TG(51:1)","POS","C_M",249811.4219
"2109","TG(51:1)","POS","C_M",305211.9688
"2110","TG(51:1)","POS","C_M",868599.375
"2111","TG(51:1)","POS","C_M",613841.5625
"2112","TG(51:1)","POS","C_M",386556.5313
"2113","TG(51:1)","POS","H_M",239092.0938
"2114","TG(51:1)","POS","H_M",464230.4063
"2115","TG(51:1)","POS","H_M",264862.4375
"2116","TG(51:1)","POS","H_M",226391.1719
"2117","TG(51:1)","POS","H_M",293194.3125
"2118","TG(51:1)","POS","H_M",451570.2813
"2119","TG(51:1)","POS","H_M",310484.8438
"2120","TG(51:1)","POS","H_M",471827.6563
"2121","TG(51:1)","POS","H_M",356800.3438
"2122","TG(51:1)","POS","H_M",309972.3438
"2123","TG(51:1)","POS","C_O",199135.5313
"2124","TG(51:1)","POS","C_O",355577.1875
"2125","TG(51:1)","POS","C_O",282661.875
"2126","TG(51:1)","POS","C_O",316868.5625
"2127","TG(51:1)","POS","C_O",490966.5
"2128","TG(51:1)","POS","C_O",228272.2969
"2129","TG(51:1)","POS","H_O",366785.4375
"2130","TG(51:1)","POS","H_O",409713.875
"2131","TG(51:1)","POS","H_O",268159.2188
"2132","TG(51:1)","POS","H_O",355763
"2133","TG(51:1)","POS","H_O",314654.4688
"2134","TG(51:2)","POS","C_M",1402738.25
"2135","TG(51:2)","POS","C_M",824385.5
"2136","TG(51:2)","POS","C_M",988314
"2137","TG(51:2)","POS","C_M",3489971.75
"2138","TG(51:2)","POS","C_M",1879484
"2139","TG(51:2)","POS","C_M",1008505.688
"2140","TG(51:2)","POS","H_M",671047.0625
"2141","TG(51:2)","POS","H_M",1375036.5
"2142","TG(51:2)","POS","H_M",764373
"2143","TG(51:2)","POS","H_M",781667.4375
"2144","TG(51:2)","POS","H_M",699740.875
"2145","TG(51:2)","POS","H_M",1173472.25
"2146","TG(51:2)","POS","H_M",808496.0625
"2147","TG(51:2)","POS","H_M",1305553.25
