"","row.identity","charge","plot","plot_number","soil_type","type_number","frequency","lipid","stdized"
"4807","PG(18:1/19:1)","NEG","H","17","O","22",265418.9063,"PG",-0.274747407153605
"4808","PG(19:1/19:1)","NEG","H","17","O","22",384630.9063,"PG",-0.0454996090049094
"4809","PG(15:0/15:0)","NEG","H","11","O","24",484678.7813,"PG",0.146895074862537
"4810","PG(15:0/16:0)_A","NEG","H","11","O","24",442021.9688,"PG",0.0648649072479779
"4811","PG(15:0/16:0)_B","NEG","H","11","O","24",854458.0625,"PG",0.857990317087375
"4812","PG(15:0/16:1)_A","NEG","H","11","O","24",364569.8438,"PG",-0.0840775575893503
"4813","PG(15:0/16:1)_B","NEG","H","11","O","24",224629.2344,"PG",-0.353187014494164
"4814","PG(15:0/17:0)","NEG","H","11","O","24",678444.6875,"PG",0.519511987192141
"4815","PG(15:0/17:1)","NEG","H","11","O","24",362726.6875,"PG",-0.0876219954263038
"4816","PG(15:0/18:1);PG(16:1/17:0)","NEG","H","11","O","24",587050.75,"PG",0.343759051782832
"4817","PG(16:0/16:0)","NEG","H","11","O","24",390271,"PG",-0.034653561106398
"4818","PG(16:0/16:1)","NEG","H","11","O","24",1162851.375,"PG",1.45103873381059
"4819","PG(16:0/17:0)","NEG","H","11","O","24",325377.9688,"PG",-0.159444559645091
"4820","PG(16:0/17:1)","NEG","H","11","O","24",495756.5938,"PG",0.168197998426684
"4821","PG(16:0/18:1);PG(16:1/18:0)","NEG","H","11","O","24",2435844.75,"PG",3.89903833348702
"4822","PG(16:0/19:1)","NEG","H","11","O","24",948831.125,"PG",1.03947218789463
"4823","PG(16:1/16:1)","NEG","H","11","O","24",316971.5313,"PG",-0.175610359121231
"4824","PG(16:1/18:1)","NEG","H","11","O","24",562766.375,"PG",0.297059562652818
"4825","PG(16:1/19:1);PG(17:1/18:1)","NEG","H","11","O","24",204537.3281,"PG",-0.391824276513801
"4826","PG(17:0/17:0)","NEG","H","11","O","24",666500.1875,"PG",0.496542400867047
"4827","PG(17:0/17:1)","NEG","H","11","O","24",260365.9688,"PG",-0.284464338301963
"4828","PG(17:1/19:1)","NEG","H","11","O","24",355357.4375,"PG",-0.101793256176122
"4829","PG(18:0/18:1)","NEG","H","11","O","24",424100.0938,"PG",0.0304006722511138
"4830","PG(18:1/18:1)","NEG","H","11","O","24",3947707.75,"PG",6.80639047800672
"4831","PG(18:1/19:1)","NEG","H","11","O","24",561701.8125,"PG",0.295012381084547
"4832","PG(19:1/19:1)","NEG","H","11","O","24",917615.5,"PG",0.979443723485967
"4833","PG(15:0/15:0)","NEG","H","2","O","15",249313.2188,"PG",-0.305719066022226
"4834","PG(15:0/16:0)_A","NEG","H","2","O","15",169849.0781,"PG",-0.458530689745116
"4835","PG(15:0/16:0)_B","NEG","H","2","O","15",834618.875,"PG",0.819839039938815
"4836","PG(15:0/16:1)_A","NEG","H","2","O","15",343083.625,"PG",-0.125396119063372
"4837","PG(15:0/16:1)_B","NEG","H","2","O","15",132186.4219,"PG",-0.53095696399839
"4838","PG(15:0/17:0)","NEG","H","2","O","15",381418.6875,"PG",-0.0516767898849537
"4839","PG(15:0/17:1)","NEG","H","2","O","15",325671.5,"PG",-0.158880091459942
"4840","PG(15:0/18:1);PG(16:1/17:0)","NEG","H","2","O","15",365972.4375,"PG",-0.0813803331704811
"4841","PG(16:0/16:0)","NEG","H","2","O","15",240594.8125,"PG",-0.322484789671193
"4842","PG(16:0/16:1)","NEG","H","2","O","15",724396.25,"PG",0.607878045345826
"4843","PG(16:0/17:0)","NEG","H","2","O","15",164341.7656,"PG",-0.469121395918503
"4844","PG(16:0/17:1)","NEG","H","2","O","15",260992.875,"PG",-0.283258781260761
"4845","PG(16:0/18:1);PG(16:1/18:0)","NEG","H","2","O","15",2506033.5,"PG",4.03401313797239
"4846","PG(16:0/19:1)","NEG","H","2","O","15",766581,"PG",0.689000424409622
"4847","PG(16:1/16:1)","NEG","H","2","O","15",255715.8125,"PG",-0.293406710653926
"4848","PG(16:1/18:1)","NEG","H","2","O","15",386766.375,"PG",-0.0413930467671274
"4849","PG(16:1/19:1);PG(17:1/18:1)","NEG","H","2","O","15",149867.8281,"PG",-0.496955156801776
"4850","PG(17:0/17:0)","NEG","H","2","O","15",340972.25,"PG",-0.129456348485043
"4851","PG(17:0/17:1)","NEG","H","2","O","15",105533.1328,"PG",-0.582211936984295
"4852","PG(17:1/19:1)","NEG","H","2","O","15",219063.625,"PG",-0.36388982713304
"4853","PG(18:0/18:1)","NEG","H","2","O","15",302194.3438,"PG",-0.204027277696588
"4854","PG(18:1/18:1)","NEG","H","2","O","15",1844083.875,"PG",2.76106667271214
"4855","PG(18:1/19:1)","NEG","H","2","O","15",616295.0625,"PG",0.399996630625544
"4856","PG(19:1/19:1)","NEG","H","2","O","15",837981.4375,"PG",0.826305335691444
"4857","PG(15:0/15:0)","NEG","H","32","O","19",60462.9375,"PG",-0.668883102929474
"4858","PG(15:0/16:0)_A","NEG","H","32","O","19",88562.15625,"PG",-0.614847569357887
"4859","PG(15:0/16:0)_B","NEG","H","32","O","19",327418.75,"PG",-0.155520083949664
"4860","PG(15:0/16:1)_A","NEG","H","32","O","19",81429.55469,"PG",-0.628563748959789
"4861","PG(15:0/16:1)_B","NEG","H","32","O","19",38203.01953,"PG",-0.711689508170499
"4862","PG(15:0/17:0)","NEG","H","32","O","19",202673.3438,"PG",-0.395408767140237
"4863","PG(15:0/17:1)","NEG","H","32","O","19",51642.46484,"PG",-0.685845102861828
"4864","PG(15:0/18:1);PG(16:1/17:0)","NEG","H","32","O","19",112429.6406,"PG",-0.568949771866141
"4865","PG(16:0/16:0)","NEG","H","32","O","19",51826.69141,"PG",-0.685490830342845
"4866","PG(16:0/16:1)","NEG","H","32","O","19",194458.6719,"PG",-0.411205796345258
"4867","PG(16:0/17:0)","NEG","H","32","O","19",27267.75977,"PG",-0.732718299082186
"4868","PG(16:0/17:1)","NEG","H","32","O","19",64831.14063,"PG",-0.660482933907742
"4869","PG(16:0/18:1);PG(16:1/18:0)","NEG","H","32","O","19",593995.625,"PG",0.357114228293317
"4870","PG(16:0/19:1)","NEG","H","32","O","19",248655.7656,"PG",-0.30698336574445
"4871","PG(16:1/16:1)","NEG","H","32","O","19",66016,"PG",-0.6582044183079
"4872","PG(16:1/18:1)","NEG","H","32","O","19",115927.5313,"PG",-0.562223236440682
"4873","PG(16:1/19:1);PG(17:1/18:1)","NEG","H","32","O","19",40912.51172,"PG",-0.706479083727837
"4874","PG(17:0/17:0)","NEG","H","32","O","19",93274.77344,"PG",-0.605785083078609
"4875","PG(17:0/17:1)","NEG","H","32","O","19",40161.28906,"PG",-0.707923704577453
"4876","PG(17:1/19:1)","NEG","H","32","O","19",36779.71875,"PG",-0.714426552846524
"4877","PG(18:0/18:1)","NEG","H","32","O","19",103808.2734,"PG",-0.585528886784366
"4878","PG(18:1/18:1)","NEG","H","32","O","19",811267.5625,"PG",0.774933854433102
"4879","PG(18:1/19:1)","NEG","H","32","O","19",166233.875,"PG",-0.465482819988173
"4880","PG(19:1/19:1)","NEG","H","32","O","19",179009.1563,"PG",-0.440915619465112
"4881","PG(15:0/15:0)","NEG","H","4","O","06",188587.9219,"PG",-0.422495402349532
"4882","PG(15:0/16:0)_A","NEG","H","4","O","06",200278.2813,"PG",-0.400014535054151
"4883","PG(15:0/16:0)_B","NEG","H","4","O","06",544039.25,"PG",0.261046810816548
"4884","PG(15:0/16:1)_A","NEG","H","4","O","06",235871.0781,"PG",-0.331568654636459
"4885","PG(15:0/16:1)_B","NEG","H","4","O","06",156570.2813,"PG",-0.484066163761691
"4886","PG(15:0/17:0)","NEG","H","4","O","06",368722.7813,"PG",-0.0760913500118904
"4887","PG(15:0/17:1)","NEG","H","4","O","06",228090.4531,"PG",-0.346531000285141
"4888","PG(15:0/18:1);PG(16:1/17:0)","NEG","H","4","O","06",284305.7188,"PG",-0.238427572072638
"4889","PG(16:0/16:0)","NEG","H","4","O","06",205486.2656,"PG",-0.389999444848736
"4890","PG(16:0/16:1)","NEG","H","4","O","06",448823.9063,"PG",0.0779452112024459
"4891","PG(16:0/17:0)","NEG","H","4","O","06",174804.0313,"PG",-0.449002184971856
"4892","PG(16:0/17:1)","NEG","H","4","O","06",335724.1875,"PG",-0.139548510118702
"4893","PG(16:0/18:1);PG(16:1/18:0)","NEG","H","4","O","06",1175199,"PG",1.47478354006848
"4894","PG(16:0/19:1)","NEG","H","4","O","06",701636.25,"PG",0.56410996926402
"4895","PG(16:1/16:1)","NEG","H","4","O","06",199895.8594,"PG",-0.400749942383437
"4896","PG(16:1/18:1)","NEG","H","4","O","06",326052.25,"PG",-0.158147899238143
"4897","PG(16:1/19:1);PG(17:1/18:1)","NEG","H","4","O","06",154195.9531,"PG",-0.488632059073676
"4898","PG(17:0/17:0)","NEG","H","4","O","06",361662.5,"PG",-0.0896684558597531
"4899","PG(17:0/17:1)","NEG","H","4","O","06",191857.3438,"PG",-0.416208218410045
"4900","PG(17:1/19:1)","NEG","H","4","O","06",157586.7031,"PG",-0.48211155802032
"4901","PG(18:0/18:1)","NEG","H","4","O","06",188239.4688,"PG",-0.423165486786779
"4902","PG(18:1/18:1)","NEG","H","4","O","06",1277434.5,"PG",1.67138508410458
"4903","PG(18:1/19:1)","NEG","H","4","O","06",324519.4375,"PG",-0.161095537819828
"4904","PG(19:1/19:1)","NEG","H","4","O","06",583666.375,"PG",0.337250810021436
"4905","PI(15:0/15:0)","NEG","H","17","O","22",57448.83984,"PI",-0.572688904185467
"4906","PI(16:0/17:0)","NEG","H","17","O","22",30657.53906,"PI",-0.782539022314794
"4907","PI(15:0/15:0)","NEG","H","11","O","24",397254.2813,"PI",2.08892923137745
"4908","PI(16:0/17:0)","NEG","H","11","O","24",104350.6953,"PI",-0.20531742082274
"4909","PI(15:0/15:0)","NEG","H","2","O","15",296771.5938,"PI",1.30187137200063
"4910","PI(16:0/17:0)","NEG","H","2","O","15",153701.8281,"PI",0.18123869054111
"4911","PI(15:0/15:0)","NEG","H","32","O","19",25345.16797,"PI",-0.824149607404993
"4912","PI(16:0/17:0)","NEG","H","32","O","19",9533.599609,"PI",-0.94799799817976
"4913","PI(15:0/15:0)","NEG","H","4","O","06",166320.1094,"PI",0.280074795705917
"4914","PI(16:0/17:0)","NEG","H","4","O","06",64249.46875,"PI",-0.519421136717358
"4915","TG(46:2)","POS","H","17","O","22",735182.6875,"TG",-0.334197769986336
"4916","TG(46:3)","POS","H","17","O","22",197394.2344,"TG",-0.50615267902643
"4917","TG(47:1)","POS","H","17","O","22",477797.4063,"TG",-0.416495302337361
"4918","TG(47:2)","POS","H","17","O","22",930876.9375,"TG",-0.271625606593005
"4919","TG(47:3)","POS","H","17","O","22",270611.5313,"TG",-0.482741849812773
"4920","TG(48:0)","POS","H","17","O","22",542004.5,"TG",-0.395965436191538
"4921","TG(48:1)","POS","H","17","O","22",2803463,"TG",0.327123518998693
"4922","TG(48:2)","POS","H","17","O","22",5325321.5,"TG",1.13347394634574
"4923","TG(48:3)","POS","H","17","O","22",3536885,"TG",0.561631181948745
"4924","TG(49:1)","POS","H","17","O","22",589081.8125,"TG",-0.38091272365722
"4925","TG(49:2)","POS","H","17","O","22",873240.5,"TG",-0.290054541447552
"4926","TG(50:1)","POS","H","17","O","22",776708.4375,"TG",-0.320920139120684
"4927","TG(50:2)","POS","H","17","O","22",2578737.75,"TG",0.255268852540138
"4928","TG(50:3)","POS","H","17","O","22",2544290.25,"TG",0.244254453300039
"4929","TG(50:4)","POS","H","17","O","22",746776.25,"TG",-0.33049079194758
"4930","TG(51:1)","POS","H","17","O","22",366785.4375,"TG",-0.451990770652699
"4931","TG(51:2)","POS","H","17","O","22",1129766.625,"TG",-0.208031719580492
"4932","TG(51:4)","POS","H","17","O","22",624807.1875,"TG",-0.369489730892803
"4933","TG(52:1)","POS","H","17","O","22",430681.2813,"TG",-0.431560424955734
"4934","TG(52:2)","POS","H","17","O","22",4988235,"TG",1.02569238630661
"4935","TG(52:3)","POS","H","17","O","22",5336416.5,"TG",1.13702151175887
"4936","TG(52:4)","POS","H","17","O","22",4735265,"TG",0.944806615909115
"4937","TG(52:5)","POS","H","17","O","22",867205.75,"TG",-0.291984119669896
"4938","TG(53:1)","POS","H","17","O","22",167062.8594,"TG",-0.515850969867599
"4939","TG(53:2)","POS","H","17","O","22",671259.75,"TG",-0.354636778745314
"4940","TG(53:3)","POS","H","17","O","22",1123959.75,"TG",-0.209888436021086
"4941","TG(53:4)","POS","H","17","O","22",1228275.875,"TG",-0.176533927045687
"4942","TG(53:5)","POS","H","17","O","22",688357.875,"TG",-0.349169747030178
"4943","TG(53:6)","POS","H","17","O","22",1069869.75,"TG",-0.227183416931078
"4944","TG(54:1)","POS","H","17","O","22",201186.3281,"TG",-0.504940177858924
"4945","TG(54:2)","POS","H","17","O","22",1648812.375,"TG",-0.0420696870853439
"4946","TG(54:3)","POS","H","17","O","22",9949367,"TG",2.61198714008645
"4947","TG(54:4)","POS","H","17","O","22",9385693,"TG",2.43175546936249
"4948","TG(54:5)","POS","H","17","O","22",8127774.5,"TG",2.02954292649272
"4949","TG(54:6)","POS","H","17","O","22",7212377,"TG",1.73684959523824
"4950","TG(54:7)","POS","H","17","O","22",607708,"TG",-0.374957102336488
"4951","TG(55:3)","POS","H","17","O","22",360374.1563,"TG",-0.454040742661621
"4952","TG(56:1)","POS","H","17","O","22",71194.24219,"TG",-0.546504434547102
"4953","TG(56:2)","POS","H","17","O","22",275508.0313,"TG",-0.481176220786599
"4954","TG(56:3)","POS","H","17","O","22",284254.4063,"TG",-0.478379615339073
"4955","TG(56:5)","POS","H","17","O","22",231287.0313,"TG",-0.49531564306097
"4956","TG(56:6)_A","POS","H","17","O","22",162816.2813,"TG",-0.517208789929945
"4957","TG(56:6)_B","POS","H","17","O","22",403155.2813,"TG",-0.440361712523278
"4958","TG(56:7)","POS","H","17","O","22",352987.6875,"TG",-0.456402525558428
"4959","TG(56:8)","POS","H","17","O","22",240325.6563,"TG",-0.49242559227843
"4960","TG(58:1)","POS","H","17","O","22",38835.05469,"TG",-0.556851107316105
"4961","TG(58:11)","POS","H","17","O","22",206725.6406,"TG",-0.503169013060589
"4962","TG(58:2)","POS","H","17","O","22",150900.3125,"TG",-0.521018855615285
"4963","TG(58:3)","POS","H","17","O","22",112358.8516,"TG",-0.533342276404872
"4964","TG(58:9)","POS","H","17","O","22",226785.6094,"TG",-0.496754948030989
"4965","TG(59:2)","POS","H","17","O","22",45044.01172,"TG",-0.554865827351142
"4966","TG(59:3)","POS","H","17","O","22",54208.62891,"TG",-0.551935491256699
"4967","TG(60:2)","POS","H","17","O","22",135294.6719,"TG",-0.526008673627214
"4968","TG(60:3)","POS","H","17","O","22",107773.7969,"TG",-0.534808322504109
"4969","TG(46:2)","POS","H","11","O","24",362244.3438,"TG",-0.453442760463237
"4970","TG(46:3)","POS","H","11","O","24",162596.9375,"TG",-0.517278923907274
"4971","TG(47:1)","POS","H","11","O","24",332154.4375,"TG",-0.463063843011619
"4972","TG(47:2)","POS","H","11","O","24",387481.375,"TG",-0.445373358118462
"4973","TG(47:3)","POS","H","11","O","24",94740.21875,"TG",-0.53897573765096
"4974","TG(48:0)","POS","H","11","O","24",335930.5,"TG",-0.461856467732409
"4975","TG(48:1)","POS","H","11","O","24",1425468,"TG",-0.113482826334357
"4976","TG(48:2)","POS","H","11","O","24",2509958.75,"TG",0.233277144423881
"4977","TG(48:3)","POS","H","11","O","24",2763569.5,"TG",0.314367791120476
"4978","TG(49:1)","POS","H","11","O","24",460963.3438,"TG",-0.421877901516047
"4979","TG(49:2)","POS","H","11","O","24",400223.8438,"TG",-0.441299023590043
"4980","TG(50:1)","POS","H","11","O","24",816492.5625,"TG",-0.308199383298984
"4981","TG(50:2)","POS","H","11","O","24",2448740.25,"TG",0.21370286472637
"4982","TG(50:3)","POS","H","11","O","24",2047087.125,"TG",0.0852764803796573
"4983","TG(50:4)","POS","H","11","O","24",532294.3125,"TG",-0.399070215401095
"4984","TG(51:1)","POS","H","11","O","24",409713.875,"TG",-0.438264638150235
"4985","TG(51:2)","POS","H","11","O","24",1110624,"TG",-0.214152468960085
"4986","TG(51:4)","POS","H","11","O","24",361375.5313,"TG",-0.45372055849618
"4987","TG(52:1)","POS","H","11","O","24",1407222.5,"TG",-0.119316724914377
"4988","TG(52:2)","POS","H","11","O","24",8264082.5,"TG",2.07312666207932
"4989","TG(52:3)","POS","H","11","O","24",7317082,"TG",1.77032844486259
"4990","TG(52:4)","POS","H","11","O","24",5654047,"TG",1.23858212248047
"4991","TG(52:5)","POS","H","11","O","24",840453.5,"TG",-0.300538004917619
"4992","TG(53:1)","POS","H","11","O","24",445802,"TG",-0.426725658062374
"4993","TG(53:2)","POS","H","11","O","24",834930.9375,"TG",-0.3023038139953
"4994","TG(53:3)","POS","H","11","O","24",1206907.625,"TG",-0.183366307815329
"4995","TG(53:4)","POS","H","11","O","24",876068.5625,"TG",-0.289150283970204
"4996","TG(53:5)","POS","H","11","O","24",479587,"TG",-0.415923089564609
"4997","TG(53:6)","POS","H","11","O","24",210909.0625,"TG",-0.50183138684689
"4998","TG(54:1)","POS","H","11","O","24",896502.875,"TG",-0.282616524595157
"4999","TG(54:2)","POS","H","11","O","24",4839684.5,"TG",0.978194178473932
"5000","TG(54:3)","POS","H","11","O","24",18200000,"TG",5.25008180139818
"5001","TG(54:4)","POS","H","11","O","24",14600000,"TG",4.09900154116576
"5002","TG(54:5)","POS","H","11","O","24",11400000,"TG",3.07581908762583
"5003","TG(54:6)","POS","H","11","O","24",10100000,"TG",2.66015121587523
"5004","TG(54:7)","POS","H","11","O","24",642792.625,"TG",-0.363738985871166
"5005","TG(55:3)","POS","H","11","O","24",334799.4688,"TG",-0.462218108756861
"5006","TG(56:1)","POS","H","11","O","24",130580.5781,"TG",-0.52751597927112
"5007","TG(56:2)","POS","H","11","O","24",473244.0625,"TG",-0.417951209050203
"5008","TG(56:3)","POS","H","11","O","24",454596.125,"TG",-0.423913784814175
"5009","TG(56:5)","POS","H","11","O","24",374501.1875,"TG",-0.44952370189773
"5010","TG(56:6)_A","POS","H","11","O","24",430495.5625,"TG",-0.431619807523688
"5011","TG(56:6)_B","POS","H","11","O","24",496728.5313,"TG",-0.410442178923058
"5012","TG(56:7)","POS","H","11","O","24",433961.8438,"TG",-0.430511483084565
"5013","TG(56:8)","POS","H","11","O","24",106640.3359,"TG",-0.535170740443788
"5014","TG(58:1)","POS","H","11","O","24",70045.11719,"TG",-0.546871860964891
"5015","TG(58:11)","POS","H","11","O","24",103519.8125,"TG",-0.536168510690269
"5016","TG(58:2)","POS","H","11","O","24",274449.9375,"TG",-0.481514540477336
"5017","TG(58:3)","POS","H","11","O","24",151199.2031,"TG",-0.520923286984833
"5018","TG(58:9)","POS","H","11","O","24",192854.0156,"TG",-0.507604389092491
"5019","TG(59:2)","POS","H","11","O","24",90657.86719,"TG",-0.540281047177639
"5020","TG(59:3)","POS","H","11","O","24",58473.83594,"TG",-0.550571714696133
"5021","TG(60:2)","POS","H","11","O","24",184298.3906,"TG",-0.510340003273449
"5022","TG(60:3)","POS","H","11","O","24",120217.9063,"TG",-0.530829386757856
"5023","TG(46:2)","POS","H","2","O","15",730784.75,"TG",-0.335603986386887
"5024","TG(46:3)","POS","H","2","O","15",255821.8906,"TG",-0.487470756331023
"5025","TG(47:1)","POS","H","2","O","15",387753.6563,"TG",-0.445286297665779
"5026","TG(47:2)","POS","H","2","O","15",875390.3125,"TG",-0.289367150688677
"5027","TG(47:3)","POS","H","2","O","15",275151.5313,"TG",-0.481290209706813
"5028","TG(48:0)","POS","H","2","O","15",365435.5313,"TG",-0.452422395758251
"5029","TG(48:1)","POS","H","2","O","15",3154646,"TG",0.439412357617916
"5030","TG(48:2)","POS","H","2","O","15",6344133,"TG",1.45923333705345
"5031","TG(48:3)","POS","H","2","O","15",3706864.25,"TG",0.615981115094332
"5032","TG(49:1)","POS","H","2","O","15",437704.125,"TG",-0.429314909190799
"5033","TG(49:2)","POS","H","2","O","15",789126.75,"TG",-0.316949451791754
"5034","TG(50:1)","POS","H","2","O","15",1092211.5,"TG",-0.220039764874398
"5035","TG(50:2)","POS","H","2","O","15",3471933,"TG",0.540863136098018
"5036","TG(50:3)","POS","H","2","O","15",2110168.5,"TG",0.105446404143774
"5037","TG(50:4)","POS","H","2","O","15",442798.1563,"TG",-0.427686120614567
"5038","TG(51:1)","POS","H","2","O","15",268159.2188,"TG",-0.483525963287959
"5039","TG(51:2)","POS","H","2","O","15",966774.625,"TG",-0.260147517851549
"5040","TG(51:4)","POS","H","2","O","15",562512,"TG",-0.389408275514672
"5041","TG(52:1)","POS","H","2","O","15",898732.375,"TG",-0.281903654195104
"5042","TG(52:2)","POS","H","2","O","15",10300000,"TG",2.72410011922147
"5043","TG(52:3)","POS","H","2","O","15",8641154,"TG",2.19369320661994
"5044","TG(52:4)","POS","H","2","O","15",5809412.5,"TG",1.28825938919467
"5045","TG(52:5)","POS","H","2","O","15",860823.5,"TG",-0.294024809111804
"5046","TG(53:1)","POS","H","2","O","15",135182.6563,"TG",-0.526044490001102
"5047","TG(53:2)","POS","H","2","O","15",636525.875,"TG",-0.365742744821392
"5048","TG(53:3)","POS","H","2","O","15",1084575.375,"TG",-0.222481373972223
"5049","TG(53:4)","POS","H","2","O","15",1190933.25,"TG",-0.188474026629787
"5050","TG(53:5)","POS","H","2","O","15",708873.5625,"TG",-0.342609968445082
"5051","TG(53:6)","POS","H","2","O","15",964441.75,"TG",-0.260893441841018
"5052","TG(54:1)","POS","H","2","O","15",382845.0625,"TG",-0.44685579361819
"5053","TG(54:2)","POS","H","2","O","15",4557917.5,"TG",0.888100725228124
"5054","TG(54:3)","POS","H","2","O","15",19300000,"TG",5.60180076980254
"5055","TG(54:4)","POS","H","2","O","15",13600000,"TG",3.77925702443453
"5056","TG(54:5)","POS","H","2","O","15",10500000,"TG",2.78804902256772
"5057","TG(54:6)","POS","H","2","O","15",8889060,"TG",2.27295979078471
"5058","TG(54:7)","POS","H","2","O","15",689155.5625,"TG",-0.348914690825988
"5059","TG(55:3)","POS","H","2","O","15",331428.4063,"TG",-0.463295987506794
"5060","TG(56:1)","POS","H","2","O","15",142885.3906,"TG",-0.523581582944839
"5061","TG(56:2)","POS","H","2","O","15",590542.9375,"TG",-0.380445536950211
"5062","TG(56:3)","POS","H","2","O","15",777497.0625,"TG",-0.320667980601177
"5063","TG(56:5)","POS","H","2","O","15",359067.125,"TG",-0.454458658752993
"5064","TG(56:6)_A","POS","H","2","O","15",242730.6563,"TG",-0.491656606715692
"5065","TG(56:6)_B","POS","H","2","O","15",385160.875,"TG",-0.446115325269537
"5066","TG(56:7)","POS","H","2","O","15",362291.4063,"TG",-0.453427712486919
"5067","TG(56:8)","POS","H","2","O","15",120381.0859,"TG",-0.530777210975513
"5068","TG(58:1)","POS","H","2","O","15",72763.60938,"TG",-0.546002637993361
"5069","TG(58:11)","POS","H","2","O","15",136246.6094,"TG",-0.525704296831318
"5070","TG(58:2)","POS","H","2","O","15",400323.5313,"TG",-0.441267149058532
"5071","TG(58:3)","POS","H","2","O","15",216896.0156,"TG",-0.499917091421238
"5072","TG(58:9)","POS","H","2","O","15",244251.2031,"TG",-0.491170420213959
